Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FO","Forestry Production and Trade","352","Iceland","5510","Production","1622","Other papers mainly for packaging","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","352","Iceland","5510","Production","1683","Other paper and paperboard, not elsewhere specified","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","352","Iceland","5516","Production","1636","Glue-laminated timber (glulam)","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","352","Iceland","5516","Production","1688","Cross-laminated timber (CLT or X-lam)","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","352","Iceland","5510","Production","1684","I-beams (I-joists)","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","356","India","5516","Production","1627","Wood fuel, coniferous","2024","2024","m3","8925542","E","Estimated value",""
"FO","Forestry Production and Trade","356","India","5516","Production","1628","Wood fuel, non-coniferous","2024","2024","m3","287871373","E","Estimated value",""
"FO","Forestry Production and Trade","356","India","5516","Production","1601","Sawlogs and veneer logs, coniferous","2024","2024","m3","182000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","356","India","5516","Production","1604","Sawlogs and veneer logs, non-coniferous","2024","2024","m3","47973000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","356","India","5516","Production","1602","Pulpwood, round and split, coniferous (production)","2024","2024","m3","297000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","356","India","5516","Production","1603","Pulpwood, round and split, non-coniferous (production)","2024","2024","m3","1035000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","356","India","5516","Production","1623","Other industrial roundwood, coniferous (production)","2024","2024","m3","97000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","356","India","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","2024","2024","m3","284000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","356","India","5510","Production","1630","Wood charcoal","2024","2024","t","2880000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","356","India","5516","Production","1632","Sawnwood, coniferous","2024","2024","m3","190000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","356","India","5516","Production","1633","Sawnwood, non-coniferous","2024","2024","m3","23785000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","356","India","5516","Production","1634","Veneer sheets","2024","2024","m3","291038","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","356","India","5516","Production","1640","Plywood and LVL","2024","2024","m3","12000000","X","Figure from external organization",""
"FO","Forestry Production and Trade","356","India","5516","Production","1697","Particle board","2024","2024","m3","1575000","X","Figure from external organization",""
"FO","Forestry Production and Trade","356","India","5516","Production","1647","Hardboard","2024","2024","m3","83200","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","356","India","5516","Production","1648","Medium/high density fibreboard (MDF/HDF)","2024","2024","m3","3900000","X","Figure from external organization",""
"FO","Forestry Production and Trade","356","India","5516","Production","1650","Other fibreboard","2024","2024","m3","3000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","356","India","5510","Production","1685","Mechanical and semi-chemical wood pulp","2024","2024","t","672000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","356","India","5510","Production","1656","Chemical wood pulp","2024","2024","t","2434800","E","Estimated value",""
"FO","Forestry Production and Trade","356","India","5510","Production","1662","Chemical wood pulp, sulphate, unbleached","2024","2024","t","204300","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","356","India","5510","Production","1663","Chemical wood pulp, sulphate, bleached","2024","2024","t","2210000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","356","India","5510","Production","1686","Chemical wood pulp, sulphite","2024","2024","t","20500","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","356","India","5510","Production","1667","Dissolving wood pulp","2024","2024","t","255000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","356","India","5510","Production","1668","Pulp from fibres other than wood","2024","2024","t","3020000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","356","India","5510","Production","1669","Recovered paper","2024","2024","t","8000000","E","Estimated value",""
"FO","Forestry Production and Trade","356","India","5510","Production","1671","Newsprint","2024","2024","t","402000","X","Figure from external organization",""
"FO","Forestry Production and Trade","356","India","5510","Production","1674","Printing and writing papers","2024","2024","t","5012000","X","Figure from external organization",""
"FO","Forestry Production and Trade","356","India","5510","Production","1612","Printing and writing papers, uncoated, mechanical","2024","2024","t","927000","X","Figure from external organization",""
"FO","Forestry Production and Trade","356","India","5510","Production","1615","Printing and writing papers, uncoated, woodfree","2024","2024","t","3784000","X","Figure from external organization",""
"FO","Forestry Production and Trade","356","India","5510","Production","1616","Printing and writing papers, coated","2024","2024","t","301000","X","Figure from external organization",""
"FO","Forestry Production and Trade","356","India","5510","Production","1675","Other paper and paperboard","2024","2024","t","16945000","X","Figure from external organization",""
"FO","Forestry Production and Trade","356","India","5510","Production","1676","Household and sanitary papers","2024","2024","t","376000","X","Figure from external organization",""
"FO","Forestry Production and Trade","356","India","5510","Production","1617","Case materials","2024","2024","t","9236000","X","Figure from external organization",""
"FO","Forestry Production and Trade","356","India","5510","Production","1618","Cartonboard","2024","2024","t","6176000","X","Figure from external organization",""
"FO","Forestry Production and Trade","356","India","5510","Production","1621","Wrapping papers","2024","2024","t","253000","X","Figure from external organization",""
"FO","Forestry Production and Trade","356","India","5510","Production","1622","Other papers mainly for packaging","2024","2024","t","276000","X","Figure from external organization",""
"FO","Forestry Production and Trade","356","India","5510","Production","1683","Other paper and paperboard, not elsewhere specified","2024","2024","t","628000","X","Figure from external organization",""
"FO","Forestry Production and Trade","360","Indonesia","5516","Production","1627","Wood fuel, coniferous","2024","2024","m3","0","E","Estimated value",""
"FO","Forestry Production and Trade","360","Indonesia","5516","Production","1628","Wood fuel, non-coniferous","2024","2024","m3","32025566","E","Estimated value",""
"FO","Forestry Production and Trade","360","Indonesia","5516","Production","1601","Sawlogs and veneer logs, coniferous","2024","2024","m3","255870","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","360","Indonesia","5516","Production","1604","Sawlogs and veneer logs, non-coniferous","2024","2024","m3","33114000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","360","Indonesia","5516","Production","1602","Pulpwood, round and split, coniferous (production)","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","360","Indonesia","5516","Production","1603","Pulpwood, round and split, non-coniferous (production)","2024","2024","m3","52385060","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","360","Indonesia","5516","Production","1623","Other industrial roundwood, coniferous (production)","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","360","Indonesia","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","2024","2024","m3","6000000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","360","Indonesia","5510","Production","1630","Wood charcoal","2024","2024","t","664000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","360","Indonesia","5516","Production","1619","Wood chips and particles","2024","2024","m3","1788000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","360","Indonesia","5516","Production","1620","Wood residues","2024","2024","m3","388000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","360","Indonesia","5510","Production","1693","Wood pellets","2024","2024","t","850000","E","Estimated value",""
"FO","Forestry Production and Trade","360","Indonesia","5510","Production","1694","Wood briquettes and other agglomerates","2024","2024","t","10000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","360","Indonesia","5516","Production","1632","Sawnwood, coniferous","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","360","Indonesia","5516","Production","1633","Sawnwood, non-coniferous","2024","2024","m3","2196723","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","360","Indonesia","5516","Production","1634","Veneer sheets","2024","2024","m3","1151512","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","360","Indonesia","5516","Production","1640","Plywood and LVL","2024","2024","m3","3893965","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","360","Indonesia","5516","Production","1607","Laminated Veneer Lumber (LVL)","2024","2024","m3","40000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","360","Indonesia","5516","Production","1697","Particle board","2024","2024","m3","125000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","360","Indonesia","5516","Production","1606","Oriented strand board (OSB)","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","360","Indonesia","5516","Production","1647","Hardboard","2024","2024","m3","40000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","360","Indonesia","5516","Production","1648","Medium/high density fibreboard (MDF/HDF)","2024","2024","m3","700000","E","Estimated value",""
"FO","Forestry Production and Trade","360","Indonesia","5516","Production","1650","Other fibreboard","2024","2024","m3","94290","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","360","Indonesia","5510","Production","1685","Mechanical and semi-chemical wood pulp","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","360","Indonesia","5510","Production","1656","Chemical wood pulp","2024","2024","t","9788720","E","Estimated value",""
"FO","Forestry Production and Trade","360","Indonesia","5510","Production","1662","Chemical wood pulp, sulphate, unbleached","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","360","Indonesia","5510","Production","1663","Chemical wood pulp, sulphate, bleached","2024","2024","t","9788720","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","360","Indonesia","5510","Production","1667","Dissolving wood pulp","2024","2024","t","1200000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","360","Indonesia","5510","Production","1668","Pulp from fibres other than wood","2024","2024","t","105000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","360","Indonesia","5510","Production","1669","Recovered paper","2024","2024","t","3233309","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","360","Indonesia","5510","Production","1671","Newsprint","2024","2024","t","314491","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","360","Indonesia","5510","Production","1674","Printing and writing papers","2024","2024","t","4809000","E","Estimated value",""
"FO","Forestry Production and Trade","360","Indonesia","5510","Production","1615","Printing and writing papers, uncoated, woodfree","2024","2024","t","3000000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","360","Indonesia","5510","Production","1616","Printing and writing papers, coated","2024","2024","t","1809000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","360","Indonesia","5510","Production","1675","Other paper and paperboard","2024","2024","t","6829878","E","Estimated value",""
"FO","Forestry Production and Trade","360","Indonesia","5510","Production","1676","Household and sanitary papers","2024","2024","t","970712","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","360","Indonesia","5510","Production","1617","Case materials","2024","2024","t","3351000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","360","Indonesia","5510","Production","1618","Cartonboard","2024","2024","t","2350000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","360","Indonesia","5510","Production","1621","Wrapping papers","2024","2024","t","3180","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","360","Indonesia","5510","Production","1622","Other papers mainly for packaging","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","360","Indonesia","5510","Production","1683","Other paper and paperboard, not elsewhere specified","2024","2024","t","154986","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","360","Indonesia","5516","Production","1636","Glue-laminated timber (glulam)","2024","2024","m3","60000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","364","Iran (Islamic Republic of)","5516","Production","1627","Wood fuel, coniferous","2024","2024","m3","0","E","Estimated value",""
"FO","Forestry Production and Trade","364","Iran (Islamic Republic of)","5516","Production","1628","Wood fuel, non-coniferous","2024","2024","m3","30000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","364","Iran (Islamic Republic of)","5516","Production","1604","Sawlogs and veneer logs, non-coniferous","2024","2024","m3","162000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","364","Iran (Islamic Republic of)","5516","Production","1603","Pulpwood, round and split, non-coniferous (production)","2024","2024","m3","116000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","364","Iran (Islamic Republic of)","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","2024","2024","m3","138000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","364","Iran (Islamic Republic of)","5510","Production","1630","Wood charcoal","2024","2024","t","292","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","364","Iran (Islamic Republic of)","5510","Production","1600","Recovered post-consumer wood","2024","2024","t","27000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","364","Iran (Islamic Republic of)","5516","Production","1632","Sawnwood, coniferous","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","364","Iran (Islamic Republic of)","5516","Production","1633","Sawnwood, non-coniferous","2024","2024","m3","21000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","364","Iran (Islamic Republic of)","5516","Production","1634","Veneer sheets","2024","2024","m3","6000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","364","Iran (Islamic Republic of)","5516","Production","1640","Plywood and LVL","2024","2024","m3","5000","X","Figure from external organization",""
"FO","Forestry Production and Trade","364","Iran (Islamic Republic of)","5516","Production","1697","Particle board","2024","2024","m3","915000","X","Figure from external organization",""
"FO","Forestry Production and Trade","364","Iran (Islamic Republic of)","5516","Production","1647","Hardboard","2024","2024","m3","0","X","Figure from external organization",""
"FO","Forestry Production and Trade","364","Iran (Islamic Republic of)","5516","Production","1648","Medium/high density fibreboard (MDF/HDF)","2024","2024","m3","1400000","X","Figure from external organization",""
"FO","Forestry Production and Trade","364","Iran (Islamic Republic of)","5510","Production","1685","Mechanical and semi-chemical wood pulp","2024","2024","t","134000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","364","Iran (Islamic Republic of)","5510","Production","1656","Chemical wood pulp","2024","2024","t","75000","E","Estimated value",""
"FO","Forestry Production and Trade","364","Iran (Islamic Republic of)","5510","Production","1662","Chemical wood pulp, sulphate, unbleached","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","364","Iran (Islamic Republic of)","5510","Production","1663","Chemical wood pulp, sulphate, bleached","2024","2024","t","75000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","364","Iran (Islamic Republic of)","5510","Production","1667","Dissolving wood pulp","2024","2024","t","2500","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","364","Iran (Islamic Republic of)","5510","Production","1668","Pulp from fibres other than wood","2024","2024","t","51000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","364","Iran (Islamic Republic of)","5510","Production","1669","Recovered paper","2024","2024","t","80000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","364","Iran (Islamic Republic of)","5510","Production","1671","Newsprint","2024","2024","t","80000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","364","Iran (Islamic Republic of)","5510","Production","1674","Printing and writing papers","2024","2024","t","55000","E","Estimated value",""
"FO","Forestry Production and Trade","364","Iran (Islamic Republic of)","5510","Production","1612","Printing and writing papers, uncoated, mechanical","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","364","Iran (Islamic Republic of)","5510","Production","1615","Printing and writing papers, uncoated, woodfree","2024","2024","t","35000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","364","Iran (Islamic Republic of)","5510","Production","1616","Printing and writing papers, coated","2024","2024","t","20000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","364","Iran (Islamic Republic of)","5510","Production","1675","Other paper and paperboard","2024","2024","t","631000","E","Estimated value",""
"FO","Forestry Production and Trade","364","Iran (Islamic Republic of)","5510","Production","1676","Household and sanitary papers","2024","2024","t","15000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","364","Iran (Islamic Republic of)","5510","Production","1617","Case materials","2024","2024","t","165000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","364","Iran (Islamic Republic of)","5510","Production","1618","Cartonboard","2024","2024","t","185000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","364","Iran (Islamic Republic of)","5510","Production","1621","Wrapping papers","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","364","Iran (Islamic Republic of)","5510","Production","1622","Other papers mainly for packaging","2024","2024","t","15000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","364","Iran (Islamic Republic of)","5510","Production","1683","Other paper and paperboard, not elsewhere specified","2024","2024","t","251000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","368","Iraq","5516","Production","1627","Wood fuel, coniferous","2024","2024","m3","0","E","Estimated value",""
"FO","Forestry Production and Trade","368","Iraq","5516","Production","1628","Wood fuel, non-coniferous","2024","2024","m3","118000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","368","Iraq","5516","Production","1604","Sawlogs and veneer logs, non-coniferous","2024","2024","m3","25000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","368","Iraq","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","2024","2024","m3","34000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","368","Iraq","5510","Production","1630","Wood charcoal","2024","2024","t","22567","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","368","Iraq","5516","Production","1632","Sawnwood, coniferous","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","368","Iraq","5516","Production","1633","Sawnwood, non-coniferous","2024","2024","m3","12000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","368","Iraq","5516","Production","1634","Veneer sheets","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","368","Iraq","5516","Production","1640","Plywood and LVL","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","368","Iraq","5516","Production","1697","Particle board","2024","2024","m3","5000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","368","Iraq","5510","Production","1668","Pulp from fibres other than wood","2024","2024","t","2000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","368","Iraq","5510","Production","1669","Recovered paper","2024","2024","t","460000","E","Estimated value",""
"FO","Forestry Production and Trade","368","Iraq","5510","Production","1674","Printing and writing papers","2024","2024","t","4000","E","Estimated value",""
"FO","Forestry Production and Trade","368","Iraq","5510","Production","1615","Printing and writing papers, uncoated, woodfree","2024","2024","t","4000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","368","Iraq","5510","Production","1675","Other paper and paperboard","2024","2024","t","9000","E","Estimated value",""
"FO","Forestry Production and Trade","368","Iraq","5510","Production","1617","Case materials","2024","2024","t","3000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","368","Iraq","5510","Production","1618","Cartonboard","2024","2024","t","4000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","368","Iraq","5510","Production","1621","Wrapping papers","2024","2024","t","1000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","368","Iraq","5510","Production","1683","Other paper and paperboard, not elsewhere specified","2024","2024","t","1000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","372","Ireland","5516","Production","1627","Wood fuel, coniferous","2024","2024","m3","213000","A","Official figure",""
"FO","Forestry Production and Trade","372","Ireland","5516","Production","1628","Wood fuel, non-coniferous","2024","2024","m3","23000","A","Official figure",""
"FO","Forestry Production and Trade","372","Ireland","5516","Production","1601","Sawlogs and veneer logs, coniferous","2024","2024","m3","2522000","A","Official figure",""
"FO","Forestry Production and Trade","372","Ireland","5516","Production","1604","Sawlogs and veneer logs, non-coniferous","2024","2024","m3","0","A","Official figure",""
"FO","Forestry Production and Trade","372","Ireland","5516","Production","1602","Pulpwood, round and split, coniferous (production)","2024","2024","m3","1016000","A","Official figure",""
"FO","Forestry Production and Trade","372","Ireland","5516","Production","1603","Pulpwood, round and split, non-coniferous (production)","2024","2024","m3","0","A","Official figure",""
"FO","Forestry Production and Trade","372","Ireland","5516","Production","1623","Other industrial roundwood, coniferous (production)","2024","2024","m3","116000","A","Official figure",""
"FO","Forestry Production and Trade","372","Ireland","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","2024","2024","m3","0","A","Official figure",""
"FO","Forestry Production and Trade","372","Ireland","5510","Production","1630","Wood charcoal","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","372","Ireland","5516","Production","1619","Wood chips and particles","2024","2024","m3","655000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","372","Ireland","5516","Production","1620","Wood residues","2024","2024","m3","230000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","372","Ireland","5510","Production","1600","Recovered post-consumer wood","2024","2024","t","300000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","372","Ireland","5510","Production","1693","Wood pellets","2024","2024","t","37538","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","372","Ireland","5510","Production","1694","Wood briquettes and other agglomerates","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","372","Ireland","5516","Production","1632","Sawnwood, coniferous","2024","2024","m3","1012000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","372","Ireland","5516","Production","1633","Sawnwood, non-coniferous","2024","2024","m3","2000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","372","Ireland","5516","Production","1634","Veneer sheets","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","372","Ireland","5516","Production","1640","Plywood and LVL","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","372","Ireland","5516","Production","1697","Particle board","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","372","Ireland","5516","Production","1606","Oriented strand board (OSB)","2024","2024","m3","296475","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","372","Ireland","5516","Production","1647","Hardboard","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","372","Ireland","5516","Production","1648","Medium/high density fibreboard (MDF/HDF)","2024","2024","m3","438450","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","372","Ireland","5516","Production","1650","Other fibreboard","2024","2024","m3","73075","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","372","Ireland","5510","Production","1685","Mechanical and semi-chemical wood pulp","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","372","Ireland","5510","Production","1656","Chemical wood pulp","2024","2024","t","0","E","Estimated value",""
"FO","Forestry Production and Trade","372","Ireland","5510","Production","1662","Chemical wood pulp, sulphate, unbleached","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","372","Ireland","5510","Production","1663","Chemical wood pulp, sulphate, bleached","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","372","Ireland","5510","Production","1686","Chemical wood pulp, sulphite","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","372","Ireland","5510","Production","1667","Dissolving wood pulp","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","372","Ireland","5510","Production","1668","Pulp from fibres other than wood","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","372","Ireland","5510","Production","1669","Recovered paper","2024","2024","t","414600","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","372","Ireland","5510","Production","1671","Newsprint","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","372","Ireland","5510","Production","1674","Printing and writing papers","2024","2024","t","0","E","Estimated value",""
"FO","Forestry Production and Trade","372","Ireland","5510","Production","1612","Printing and writing papers, uncoated, mechanical","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","372","Ireland","5510","Production","1615","Printing and writing papers, uncoated, woodfree","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","372","Ireland","5510","Production","1616","Printing and writing papers, coated","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","372","Ireland","5510","Production","1675","Other paper and paperboard","2024","2024","t","60000","E","Estimated value",""
"FO","Forestry Production and Trade","372","Ireland","5510","Production","1676","Household and sanitary papers","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","372","Ireland","5510","Production","1617","Case materials","2024","2024","t","60000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","372","Ireland","5510","Production","1618","Cartonboard","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","372","Ireland","5510","Production","1621","Wrapping papers","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","372","Ireland","5510","Production","1622","Other papers mainly for packaging","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","372","Ireland","5510","Production","1683","Other paper and paperboard, not elsewhere specified","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","376","Israel","5516","Production","1627","Wood fuel, coniferous","2024","2024","m3","1500","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","376","Israel","5516","Production","1628","Wood fuel, non-coniferous","2024","2024","m3","500","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","376","Israel","5516","Production","1601","Sawlogs and veneer logs, coniferous","2024","2024","m3","10000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","376","Israel","5516","Production","1604","Sawlogs and veneer logs, non-coniferous","2024","2024","m3","400","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","376","Israel","5516","Production","1602","Pulpwood, round and split, coniferous (production)","2024","2024","m3","6500","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","376","Israel","5516","Production","1603","Pulpwood, round and split, non-coniferous (production)","2024","2024","m3","800","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","376","Israel","5516","Production","1623","Other industrial roundwood, coniferous (production)","2024","2024","m3","6500","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","376","Israel","5516","Production","1626","Other industrial roundwood, non-coniferous (production)","2024","2024","m3","800","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","376","Israel","5510","Production","1630","Wood charcoal","2024","2024","t","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","376","Israel","5516","Production","1620","Wood residues","2024","2024","m3","10000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","376","Israel","5516","Production","1632","Sawnwood, coniferous","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","376","Israel","5516","Production","1633","Sawnwood, non-coniferous","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","376","Israel","5516","Production","1634","Veneer sheets","2024","2024","m3","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","376","Israel","5516","Production","1640","Plywood and LVL","2024","2024","m3","109000","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","376","Israel","5516","Production","1697","Particle board","2024","2024","m3","0","I","Value imputed by a receiving agency",""
