Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","032","Argentina","5111","Stocks","02131","Horses","2024","2024","An","2588704","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5320","Producing Animals/Slaughtered","21118.02","Meat of asses, fresh or chilled","2024","2024","An","314","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2024","2024","An","13931760","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5321","Producing Animals/Slaughtered","21121","Meat of chickens, fresh or chilled","2024","2024","1000 An","739166","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5321","Producing Animals/Slaughtered","21122","Meat of ducks, fresh or chilled","2024","2024","1000 An","3821","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5321","Producing Animals/Slaughtered","21123","Meat of geese, fresh or chilled","2024","2024","1000 An","183","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","032","Argentina","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2024","2024","An","1048819","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","032","Argentina","5320","Producing Animals/Slaughtered","21118.03","Meat of mules, fresh or chilled","2024","2024","An","258","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2024","2024","An","8311256","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5321","Producing Animals/Slaughtered","21114","Meat of rabbits and hares, fresh or chilled","2024","2024","1000 An","373","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2024","2024","An","2167741","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2024","2024","1000 An","6646","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","032","Argentina","5111","Stocks","02133","Mules and hinnies","2024","2024","An","44630","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5112","Stocks","02191","Rabbits and hares","2024","2024","1000 An","500","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2024","2024","An","13931760","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2024","2024","An","1048819","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","032","Argentina","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2024","2024","An","2167741","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5318","Milk Animals","02211","Raw milk of cattle","2024","2024","An","1545358","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5111","Stocks","02122","Sheep","2024","2024","An","12440906","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2024","2024","An","2167741","E","Estimated value",""
"QCL","Crops and livestock products","032","Argentina","5111","Stocks","02140","Swine / pigs","2024","2024","An","6115215","A","Official figure",""
"QCL","Crops and livestock products","032","Argentina","5112","Stocks","02152","Turkeys","2024","2024","1000 An","2854","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","051","Armenia","5111","Stocks","02132","Asses","2024","2024","An","1084","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5114","Stocks","02196","Bees","2024","2024","No","190831","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5111","Stocks","02112","Buffalo","2024","2024","An","554","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5111","Stocks","02111","Cattle","2024","2024","An","491594","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2024","2024","An","496629","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","051","Armenia","5112","Stocks","02151","Chickens","2024","2024","1000 An","4427","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","2024","2024","An","496629","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","051","Armenia","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","2024","2024","An","1665","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","051","Armenia","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","2024","2024","An","249967","E","Estimated value",""
"QCL","Crops and livestock products","051","Armenia","5320","Producing Animals/Slaughtered","21155","Edible offal of sheep, fresh, chilled or frozen","2024","2024","An","490000","E","Estimated value",""
"QCL","Crops and livestock products","051","Armenia","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","2024","2024","An","249967","E","Estimated value",""
"QCL","Crops and livestock products","051","Armenia","5320","Producing Animals/Slaughtered","21515","Goat fat, unrendered","2024","2024","An","1665","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","051","Armenia","5111","Stocks","02123","Goats","2024","2024","An","19486","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5313","Laying","0231","Hen eggs in shell, fresh","2024","2024","1000 An","2654","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5111","Stocks","02131","Horses","2024","2024","An","14100","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2024","2024","An","496629","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","051","Armenia","5321","Producing Animals/Slaughtered","21121","Meat of chickens, fresh or chilled","2024","2024","1000 An","12968","E","Estimated value",""
"QCL","Crops and livestock products","051","Armenia","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2024","2024","An","1665","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","051","Armenia","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2024","2024","An","249967","E","Estimated value",""
"QCL","Crops and livestock products","051","Armenia","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2024","2024","An","490000","E","Estimated value",""
"QCL","Crops and livestock products","051","Armenia","5111","Stocks","02133","Mules and hinnies","2024","2024","An","19","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5112","Stocks","02191","Rabbits and hares","2024","2024","1000 An","41","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2024","2024","An","496629","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","051","Armenia","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2024","2024","An","1665","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","051","Armenia","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2024","2024","An","490000","E","Estimated value",""
"QCL","Crops and livestock products","051","Armenia","5318","Milk Animals","02211","Raw milk of cattle","2024","2024","An","211190","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5318","Milk Animals","02292","Raw milk of goats","2024","2024","An","14210","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5318","Milk Animals","02291","Raw milk of sheep","2024","2024","An","503213","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5111","Stocks","02122","Sheep","2024","2024","An","690565","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2024","2024","An","490000","E","Estimated value",""
"QCL","Crops and livestock products","051","Armenia","5111","Stocks","02140","Swine / pigs","2024","2024","An","186951","A","Official figure",""
"QCL","Crops and livestock products","051","Armenia","5112","Stocks","02152","Turkeys","2024","2024","1000 An","154","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5111","Stocks","02132","Asses","2024","2024","An","1862","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5114","Stocks","02196","Bees","2024","2024","No","500220","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5111","Stocks","02111","Cattle","2024","2024","An","30372537","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2024","2024","An","8689600","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5112","Stocks","02151","Chickens","2024","2024","1000 An","108508","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5112","Stocks","02154","Ducks","2024","2024","1000 An","1187","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","036","Australia","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","2024","2024","An","8689600","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","2024","2024","An","3444539","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","2024","2024","An","5787100","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5320","Producing Animals/Slaughtered","21155","Edible offal of sheep, fresh, chilled or frozen","2024","2024","An","38173400","A","Official figure",""
"QCL","Crops and livestock products","036","Australia","5320","Producing Animals/Slaughtered","21159.01","Edible offals of horses and other equines, fresh, chilled or frozen","2024","2024","An","85753","E","Estimated value",""
"QCL","Crops and livestock products","036","Australia","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","2024","2024","An","5787100","A","Official figure",""
