Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FO","Forestry Production and Trade","478","Mauritania","5622","Import value","1658","Wooden furniture (export/import)","2024","2024","1000 USD","7074","X","Figure from external organization",""
"FO","Forestry Production and Trade","478","Mauritania","5922","Export value","1658","Wooden furniture (export/import)","2024","2024","1000 USD","3","X","Figure from external organization",""
"FO","Forestry Production and Trade","478","Mauritania","5622","Import value","1664","Prefabricated buildings of wood (export/import)","2024","2024","1000 USD","30","X","Figure from external organization",""
"FO","Forestry Production and Trade","478","Mauritania","5922","Export value","1664","Prefabricated buildings of wood (export/import)","2024","2024","1000 USD","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","478","Mauritania","5622","Import value","1692","Other manufactured wood products (export/import)","2024","2024","1000 USD","64","X","Figure from external organization",""
"FO","Forestry Production and Trade","478","Mauritania","5922","Export value","1692","Other manufactured wood products (export/import)","2024","2024","1000 USD","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","478","Mauritania","5622","Import value","1665","Composite paper and paperboard (export/import)","2024","2024","1000 USD","4","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","478","Mauritania","5922","Export value","1665","Composite paper and paperboard (export/import)","2024","2024","1000 USD","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","478","Mauritania","5622","Import value","1666","Special coated paper and pulp products (export/import)","2024","2024","1000 USD","64","X","Figure from external organization",""
"FO","Forestry Production and Trade","478","Mauritania","5922","Export value","1666","Special coated paper and pulp products (export/import)","2024","2024","1000 USD","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","478","Mauritania","5622","Import value","1673","Household and sanitary paper, ready for use (export/import)","2024","2024","1000 USD","1235","X","Figure from external organization",""
"FO","Forestry Production and Trade","478","Mauritania","5922","Export value","1673","Household and sanitary paper, ready for use (export/import)","2024","2024","1000 USD","43","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","478","Mauritania","5622","Import value","1677","Packaging cartons, boxes etc. (export/import)","2024","2024","1000 USD","24929","X","Figure from external organization",""
"FO","Forestry Production and Trade","478","Mauritania","5922","Export value","1677","Packaging cartons, boxes etc. (export/import)","2024","2024","1000 USD","1196","X","Figure from external organization",""
"FO","Forestry Production and Trade","478","Mauritania","5622","Import value","1678","Other articles of paper and paperboard, ready for use (export/import)","2024","2024","1000 USD","1879","X","Figure from external organization",""
"FO","Forestry Production and Trade","478","Mauritania","5922","Export value","1678","Other articles of paper and paperboard, ready for use (export/import)","2024","2024","1000 USD","10","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1627","Wood fuel, coniferous","2024","2024","1000 USD","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1628","Wood fuel, non-coniferous","2024","2024","1000 USD","15","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1628","Wood fuel, non-coniferous","2024","2024","1000 USD","169","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1651","Industrial roundwood, coniferous (export/import)","2024","2024","1000 USD","644","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1651","Industrial roundwood, coniferous (export/import)","2024","2024","1000 USD","7","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2024","2024","1000 USD","202","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2024","2024","1000 USD","1428","E","Estimated value",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2024","2024","1000 USD","210","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2024","2024","1000 USD","0","E","Estimated value",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1630","Wood charcoal","2024","2024","1000 USD","243","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1630","Wood charcoal","2024","2024","1000 USD","0","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1619","Wood chips and particles","2024","2024","1000 USD","12","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1619","Wood chips and particles","2024","2024","1000 USD","1","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1620","Wood residues","2024","2024","1000 USD","4","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1620","Wood residues","2024","2024","1000 USD","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1693","Wood pellets","2024","2024","1000 USD","0","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1694","Wood briquettes and other agglomerates","2024","2024","1000 USD","320","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1694","Wood briquettes and other agglomerates","2024","2024","1000 USD","4","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1632","Sawnwood, coniferous","2024","2024","1000 USD","6556","E","Estimated value",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1632","Sawnwood, coniferous","2024","2024","1000 USD","41","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1633","Sawnwood, non-coniferous","2024","2024","1000 USD","15380","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1633","Sawnwood, non-coniferous","2024","2024","1000 USD","86","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1634","Veneer sheets","2024","2024","1000 USD","585","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1634","Veneer sheets","2024","2024","1000 USD","0","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1640","Plywood and LVL","2024","2024","1000 USD","14080","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1640","Plywood and LVL","2024","2024","1000 USD","25","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1607","Laminated Veneer Lumber (LVL)","2024","2024","1000 USD","18","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1607","Laminated Veneer Lumber (LVL)","2024","2024","1000 USD","3","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1697","Particle board","2024","2024","1000 USD","1846","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1697","Particle board","2024","2024","1000 USD","27","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1606","Oriented strand board (OSB)","2024","2024","1000 USD","8","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1647","Hardboard","2024","2024","1000 USD","142","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1647","Hardboard","2024","2024","1000 USD","2","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1648","Medium/high density fibreboard (MDF/HDF)","2024","2024","1000 USD","2127","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1648","Medium/high density fibreboard (MDF/HDF)","2024","2024","1000 USD","75","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1650","Other fibreboard","2024","2024","1000 USD","472","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1650","Other fibreboard","2024","2024","1000 USD","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1685","Mechanical and semi-chemical wood pulp","2024","2024","1000 USD","39","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1656","Chemical wood pulp","2024","2024","1000 USD","20","E","Estimated value",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1656","Chemical wood pulp","2024","2024","1000 USD","20","E","Estimated value",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1662","Chemical wood pulp, sulphate, unbleached","2024","2024","1000 USD","20","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1663","Chemical wood pulp, sulphate, bleached","2024","2024","1000 USD","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1663","Chemical wood pulp, sulphate, bleached","2024","2024","1000 USD","20","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1667","Dissolving wood pulp","2024","2024","1000 USD","111","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1668","Pulp from fibres other than wood","2024","2024","1000 USD","2","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1668","Pulp from fibres other than wood","2024","2024","1000 USD","3","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1609","Recovered fibre pulp (export/import)","2024","2024","1000 USD","0","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1609","Recovered fibre pulp (export/import)","2024","2024","1000 USD","1","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1669","Recovered paper","2024","2024","1000 USD","25","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1669","Recovered paper","2024","2024","1000 USD","843","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1671","Newsprint","2024","2024","1000 USD","1208","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1671","Newsprint","2024","2024","1000 USD","0","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1674","Printing and writing papers","2024","2024","1000 USD","9633","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1674","Printing and writing papers","2024","2024","1000 USD","70","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1612","Printing and writing papers, uncoated, mechanical","2024","2024","1000 USD","288","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1612","Printing and writing papers, uncoated, mechanical","2024","2024","1000 USD","4","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1615","Printing and writing papers, uncoated, woodfree","2024","2024","1000 USD","4978","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1615","Printing and writing papers, uncoated, woodfree","2024","2024","1000 USD","28","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1616","Printing and writing papers, coated","2024","2024","1000 USD","4367","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1616","Printing and writing papers, coated","2024","2024","1000 USD","38","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1675","Other paper and paperboard","2024","2024","1000 USD","26550","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1675","Other paper and paperboard","2024","2024","1000 USD","173","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1676","Household and sanitary papers","2024","2024","1000 USD","8823","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1676","Household and sanitary papers","2024","2024","1000 USD","19","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1617","Case materials","2024","2024","1000 USD","6540","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1617","Case materials","2024","2024","1000 USD","1","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1618","Cartonboard","2024","2024","1000 USD","3585","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1618","Cartonboard","2024","2024","1000 USD","90","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1621","Wrapping papers","2024","2024","1000 USD","7388","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1621","Wrapping papers","2024","2024","1000 USD","45","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1622","Other papers mainly for packaging","2024","2024","1000 USD","112","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1622","Other papers mainly for packaging","2024","2024","1000 USD","0","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1683","Other paper and paperboard, not elsewhere specified","2024","2024","1000 USD","102","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1683","Other paper and paperboard, not elsewhere specified","2024","2024","1000 USD","18","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1643","Further processed sawnwood, coniferous (export/import)","2024","2024","1000 USD","78","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1643","Further processed sawnwood, coniferous (export/import)","2024","2024","1000 USD","0","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1644","Further processed sawnwood, non-coniferous (export/import)","2024","2024","1000 USD","570","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1644","Further processed sawnwood, non-coniferous (export/import)","2024","2024","1000 USD","17","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1652","Wooden wrapping and packaging material (export/import)","2024","2024","1000 USD","698","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1652","Wooden wrapping and packaging material (export/import)","2024","2024","1000 USD","5","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1691","Wood products for domestic/decorative use (export/import)","2024","2024","1000 USD","1520","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1691","Wood products for domestic/decorative use (export/import)","2024","2024","1000 USD","1408","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1653","Builder's joinery and carpentry of wood (export/import)","2024","2024","1000 USD","2925","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1653","Builder's joinery and carpentry of wood (export/import)","2024","2024","1000 USD","40","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1636","Glue-laminated timber (glulam)","2024","2024","1000 USD","21","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1688","Cross-laminated timber (CLT or X-lam)","2024","2024","1000 USD","62","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1684","I-beams (I-joists)","2024","2024","1000 USD","39","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1658","Wooden furniture (export/import)","2024","2024","1000 USD","34029","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1658","Wooden furniture (export/import)","2024","2024","1000 USD","926","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1664","Prefabricated buildings of wood (export/import)","2024","2024","1000 USD","82","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1664","Prefabricated buildings of wood (export/import)","2024","2024","1000 USD","147","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1692","Other manufactured wood products (export/import)","2024","2024","1000 USD","1970","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1692","Other manufactured wood products (export/import)","2024","2024","1000 USD","424","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1665","Composite paper and paperboard (export/import)","2024","2024","1000 USD","122","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1665","Composite paper and paperboard (export/import)","2024","2024","1000 USD","22","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1666","Special coated paper and pulp products (export/import)","2024","2024","1000 USD","4590","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1666","Special coated paper and pulp products (export/import)","2024","2024","1000 USD","255","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1673","Household and sanitary paper, ready for use (export/import)","2024","2024","1000 USD","4681","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1673","Household and sanitary paper, ready for use (export/import)","2024","2024","1000 USD","212","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1677","Packaging cartons, boxes etc. (export/import)","2024","2024","1000 USD","12312","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1677","Packaging cartons, boxes etc. (export/import)","2024","2024","1000 USD","4723","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5622","Import value","1678","Other articles of paper and paperboard, ready for use (export/import)","2024","2024","1000 USD","16119","X","Figure from external organization",""
"FO","Forestry Production and Trade","480","Mauritius","5922","Export value","1678","Other articles of paper and paperboard, ready for use (export/import)","2024","2024","1000 USD","3358","X","Figure from external organization",""
"FO","Forestry Production and Trade","175","Mayotte","5622","Import value","1643","Further processed sawnwood, coniferous (export/import)","2024","2024","1000 USD","36","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","175","Mayotte","5922","Export value","1643","Further processed sawnwood, coniferous (export/import)","2024","2024","1000 USD","1","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","175","Mayotte","5622","Import value","1644","Further processed sawnwood, non-coniferous (export/import)","2024","2024","1000 USD","70","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","175","Mayotte","5622","Import value","1652","Wooden wrapping and packaging material (export/import)","2024","2024","1000 USD","6","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","175","Mayotte","5922","Export value","1652","Wooden wrapping and packaging material (export/import)","2024","2024","1000 USD","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","175","Mayotte","5622","Import value","1691","Wood products for domestic/decorative use (export/import)","2024","2024","1000 USD","111","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","175","Mayotte","5922","Export value","1691","Wood products for domestic/decorative use (export/import)","2024","2024","1000 USD","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","175","Mayotte","5622","Import value","1653","Builder's joinery and carpentry of wood (export/import)","2024","2024","1000 USD","1066","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","175","Mayotte","5922","Export value","1653","Builder's joinery and carpentry of wood (export/import)","2024","2024","1000 USD","5","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","175","Mayotte","5622","Import value","1658","Wooden furniture (export/import)","2024","2024","1000 USD","1215","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","175","Mayotte","5922","Export value","1658","Wooden furniture (export/import)","2024","2024","1000 USD","342","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","175","Mayotte","5622","Import value","1692","Other manufactured wood products (export/import)","2024","2024","1000 USD","307","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","175","Mayotte","5922","Export value","1692","Other manufactured wood products (export/import)","2024","2024","1000 USD","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","175","Mayotte","5622","Import value","1665","Composite paper and paperboard (export/import)","2024","2024","1000 USD","3","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","175","Mayotte","5622","Import value","1666","Special coated paper and pulp products (export/import)","2024","2024","1000 USD","50","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","175","Mayotte","5922","Export value","1666","Special coated paper and pulp products (export/import)","2024","2024","1000 USD","1","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","175","Mayotte","5622","Import value","1673","Household and sanitary paper, ready for use (export/import)","2024","2024","1000 USD","4542","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","175","Mayotte","5922","Export value","1673","Household and sanitary paper, ready for use (export/import)","2024","2024","1000 USD","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","175","Mayotte","5622","Import value","1677","Packaging cartons, boxes etc. (export/import)","2024","2024","1000 USD","670","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","175","Mayotte","5922","Export value","1677","Packaging cartons, boxes etc. (export/import)","2024","2024","1000 USD","1","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","175","Mayotte","5622","Import value","1678","Other articles of paper and paperboard, ready for use (export/import)","2024","2024","1000 USD","1429","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","175","Mayotte","5922","Export value","1678","Other articles of paper and paperboard, ready for use (export/import)","2024","2024","1000 USD","0","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","484","Mexico","5622","Import value","1627","Wood fuel, coniferous","2024","2024","1000 USD","44","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","484","Mexico","5922","Export value","1627","Wood fuel, coniferous","2024","2024","1000 USD","364","X","Figure from external organization",""
"FO","Forestry Production and Trade","484","Mexico","5622","Import value","1628","Wood fuel, non-coniferous","2024","2024","1000 USD","596","I","Value imputed by a receiving agency",""
"FO","Forestry Production and Trade","484","Mexico","5922","Export value","1628","Wood fuel, non-coniferous","2024","2024","1000 USD","3307","X","Figure from external organization",""
"FO","Forestry Production and Trade","484","Mexico","5622","Import value","1651","Industrial roundwood, coniferous (export/import)","2024","2024","1000 USD","15534","A","Official figure",""
"FO","Forestry Production and Trade","484","Mexico","5922","Export value","1651","Industrial roundwood, coniferous (export/import)","2024","2024","1000 USD","23","X","Figure from external organization",""
"FO","Forestry Production and Trade","484","Mexico","5622","Import value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2024","2024","1000 USD","111","X","Figure from external organization",""
"FO","Forestry Production and Trade","484","Mexico","5922","Export value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2024","2024","1000 USD","6002","X","Figure from external organization",""
"FO","Forestry Production and Trade","484","Mexico","5622","Import value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2024","2024","1000 USD","616","X","Figure from external organization",""
"FO","Forestry Production and Trade","484","Mexico","5922","Export value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2024","2024","1000 USD","0","X","Figure from external organization",""
"FO","Forestry Production and Trade","484","Mexico","5622","Import value","1630","Wood charcoal","2024","2024","1000 USD","651","X","Figure from external organization",""
"FO","Forestry Production and Trade","484","Mexico","5922","Export value","1630","Wood charcoal","2024","2024","1000 USD","25163","X","Figure from external organization",""
"FO","Forestry Production and Trade","484","Mexico","5622","Import value","1619","Wood chips and particles","2024","2024","1000 USD","271","X","Figure from external organization",""
"FO","Forestry Production and Trade","484","Mexico","5922","Export value","1619","Wood chips and particles","2024","2024","1000 USD","3771","X","Figure from external organization",""
"FO","Forestry Production and Trade","484","Mexico","5622","Import value","1620","Wood residues","2024","2024","1000 USD","169","X","Figure from external organization",""
"FO","Forestry Production and Trade","484","Mexico","5922","Export value","1620","Wood residues","2024","2024","1000 USD","169","X","Figure from external organization",""
"FO","Forestry Production and Trade","484","Mexico","5922","Export value","1605","Sawdust (export/import)","2024","2024","1000 USD","169","X","Figure from external organization",""
"FO","Forestry Production and Trade","484","Mexico","5622","Import value","1693","Wood pellets","2024","2024","1000 USD","76","X","Figure from external organization",""
"FO","Forestry Production and Trade","484","Mexico","5922","Export value","1693","Wood pellets","2024","2024","1000 USD","13","X","Figure from external organization",""
"FO","Forestry Production and Trade","484","Mexico","5622","Import value","1694","Wood briquettes and other agglomerates","2024","2024","1000 USD","396","X","Figure from external organization",""
"FO","Forestry Production and Trade","484","Mexico","5922","Export value","1694","Wood briquettes and other agglomerates","2024","2024","1000 USD","253","X","Figure from external organization",""
"FO","Forestry Production and Trade","484","Mexico","5622","Import value","1632","Sawnwood, coniferous","2024","2024","1000 USD","533594","X","Figure from external organization",""
"FO","Forestry Production and Trade","484","Mexico","5922","Export value","1632","Sawnwood, coniferous","2024","2024","1000 USD","1406","X","Figure from external organization",""
"FO","Forestry Production and Trade","484","Mexico","5622","Import value","1633","Sawnwood, non-coniferous","2024","2024","1000 USD","189348","X","Figure from external organization",""
"FO","Forestry Production and Trade","484","Mexico","5922","Export value","1633","Sawnwood, non-coniferous","2024","2024","1000 USD","3128","X","Figure from external organization",""
"FO","Forestry Production and Trade","484","Mexico","5622","Import value","1634","Veneer sheets","2024","2024","1000 USD","62344","E","Estimated value",""
"FO","Forestry Production and Trade","484","Mexico","5922","Export value","1634","Veneer sheets","2024","2024","1000 USD","100","X","Figure from external organization",""
"FO","Forestry Production and Trade","484","Mexico","5622","Import value","1640","Plywood and LVL","2024","2024","1000 USD","426633","X","Figure from external organization",""
"FO","Forestry Production and Trade","484","Mexico","5922","Export value","1640","Plywood and LVL","2024","2024","1000 USD","7424","X","Figure from external organization",""
"FO","Forestry Production and Trade","484","Mexico","5622","Import value","1607","Laminated Veneer Lumber (LVL)","2024","2024","1000 USD","44","X","Figure from external organization",""
"FO","Forestry Production and Trade","484","Mexico","5622","Import value","1697","Particle board","2024","2024","1000 USD","73020","X","Figure from external organization",""
"FO","Forestry Production and Trade","484","Mexico","5922","Export value","1697","Particle board","2024","2024","1000 USD","8043","X","Figure from external organization",""
"FO","Forestry Production and Trade","484","Mexico","5622","Import value","1606","Oriented strand board (OSB)","2024","2024","1000 USD","21477","X","Figure from external organization",""
"FO","Forestry Production and Trade","484","Mexico","5922","Export value","1606","Oriented strand board (OSB)","2024","2024","1000 USD","989","X","Figure from external organization",""
"FO","Forestry Production and Trade","484","Mexico","5622","Import value","1647","Hardboard","2024","2024","1000 USD","20168","X","Figure from external organization",""
"FO","Forestry Production and Trade","484","Mexico","5922","Export value","1647","Hardboard","2024","2024","1000 USD","29","X","Figure from external organization",""
"FO","Forestry Production and Trade","484","Mexico","5622","Import value","1648","Medium/high density fibreboard (MDF/HDF)","2024","2024","1000 USD","282984","A","Official figure",""
"FO","Forestry Production and Trade","484","Mexico","5922","Export value","1648","Medium/high density fibreboard (MDF/HDF)","2024","2024","1000 USD","20144","A","Official figure",""
"FO","Forestry Production and Trade","484","Mexico","5622","Import value","1650","Other fibreboard","2024","2024","1000 USD","3450","X","Figure from external organization",""
"FO","Forestry Production and Trade","484","Mexico","5922","Export value","1650","Other fibreboard","2024","2024","1000 USD","149","X","Figure from external organization",""
"FO","Forestry Production and Trade","484","Mexico","5622","Import value","1685","Mechanical and semi-chemical wood pulp","2024","2024","1000 USD","13654","A","Official figure",""
"FO","Forestry Production and Trade","484","Mexico","5922","Export value","1685","Mechanical and semi-chemical wood pulp","2024","2024","1000 USD","0","A","Official figure",""
"FO","Forestry Production and Trade","484","Mexico","5622","Import value","1656","Chemical wood pulp","2024","2024","1000 USD","824965","A","Official figure",""
"FO","Forestry Production and Trade","484","Mexico","5922","Export value","1656","Chemical wood pulp","2024","2024","1000 USD","1","E","Estimated value",""
"FO","Forestry Production and Trade","484","Mexico","5622","Import value","1662","Chemical wood pulp, sulphate, unbleached","2024","2024","1000 USD","0","A","Official figure",""
